"Group","Scenario","Category","Values"
"RCP2.6_MFM","noAFM","For_ClearCut_EU",107.239296304209
"RCP2.6_MFM","noAFM","For_Retention_EU",0
"RCP2.6_MFM","noAFM","For_TimberPlant_EU",0
"RCP2.6_MFM","noAFM","For_SelectionSystem_EU",19.511386025696
"RCP2.6_MFM","noAFM","ForOther_Extensive_EU",0.846625137950427
"RCP2.6_MFM","noAFM","ForOther_Intensive_EU",40.286019367818
"RCP2.6_MFM","noAFM","EP_EU",19.771580851
"RCP2.6_MFM","noAFM","EP_conv_EU",12.504383906659
"RCP2.6_MFM","noAFM","EP_conv_im",7.732024960746
"RCP2.6_MFM","noAFM","For_ClearCut_im",51.4277634398
"RCP2.6_MFM","noAFM","For_PlantationFuel_im",4.8013641095
"RCP2.6_MFM","noAFM","For_TimberPlant_im",4.8013641095
"RCP2.6_MFM","noAFM","For_SelectionSystem_im",27.6655400586593
"RCP2.6_MFM","noAFM","For_Selective_im",15.913870954
"RCP2.6_SFM","noAFM","For_ClearCut_EU",108.478644150109
"RCP2.6_SFM","noAFM","For_Retention_EU",0
"RCP2.6_SFM","noAFM","For_TimberPlant_EU",0
"RCP2.6_SFM","noAFM","For_SelectionSystem_EU",19.353591248901
"RCP2.6_SFM","noAFM","ForOther_Extensive_EU",0.834197283133935
"RCP2.6_SFM","noAFM","ForOther_Intensive_EU",39.6946492591419
"RCP2.6_SFM","noAFM","EP_EU",19.771580851
"RCP2.6_SFM","noAFM","EP_conv_EU",12.387006929573
"RCP2.6_SFM","noAFM","EP_conv_im",7.20800756603574
"RCP2.6_SFM","noAFM","For_ClearCut_im",51.8202429198
"RCP2.6_SFM","noAFM","For_PlantationFuel_im",5.112611059
"RCP2.6_SFM","noAFM","For_TimberPlant_im",5.112611059
"RCP2.6_SFM","noAFM","For_SelectionSystem_im",27.6069628688614
"RCP2.6_SFM","noAFM","For_Selective_im",16.953173927
"REF_MFM","noAFM","For_ClearCut_EU",92.808361870992
"REF_MFM","noAFM","For_Retention_EU",0
"REF_MFM","noAFM","For_TimberPlant_EU",0
"REF_MFM","noAFM","For_SelectionSystem_EU",30.219021372246
"REF_MFM","noAFM","ForOther_Extensive_EU",9.1200280002803
"REF_MFM","noAFM","ForOther_Intensive_EU",32.3944260501227
"REF_MFM","noAFM","EP_EU",5.109364748
"REF_MFM","noAFM","EP_conv_EU",3.224300147079
"REF_MFM","noAFM","EP_conv_im",0.8092537706168
"REF_MFM","noAFM","For_ClearCut_im",52.4486355994
"REF_MFM","noAFM","For_PlantationFuel_im",4.154124575
"REF_MFM","noAFM","For_TimberPlant_im",4.154124575
"REF_MFM","noAFM","For_SelectionSystem_im",27.342040096
"REF_MFM","noAFM","For_Selective_im",13.838216404
"REF_SFM","noAFM","For_ClearCut_EU",92.789322828992
"REF_SFM","noAFM","For_Retention_EU",0
"REF_SFM","noAFM","For_TimberPlant_EU",0
"REF_SFM","noAFM","For_SelectionSystem_EU",30.219031339246
"REF_SFM","noAFM","ForOther_Extensive_EU",9.24556435854283
"REF_SFM","noAFM","ForOther_Intensive_EU",32.8403323866177
"REF_SFM","noAFM","EP_EU",5.109364748
"REF_SFM","noAFM","EP_conv_EU",3.245518809551
"REF_SFM","noAFM","EP_conv_im",0.736008935877
"REF_SFM","noAFM","For_ClearCut_im",52.6548801276
"REF_SFM","noAFM","For_PlantationFuel_im",3.8996335925
"REF_SFM","noAFM","For_TimberPlant_im",3.8996335925
"REF_SFM","noAFM","For_SelectionSystem_im",23.888554975
"REF_SFM","noAFM","For_Selective_im",12.989912748
"RCP2.6_MFM","AFMfree","For_ClearCut_EU",77.084911550939
"RCP2.6_MFM","AFMfree","For_Retention_EU",27.63466218318
"RCP2.6_MFM","AFMfree","For_TimberPlant_EU",0
"RCP2.6_MFM","AFMfree","For_SelectionSystem_EU",15.341026845575
"RCP2.6_MFM","AFMfree","ForOther_Extensive_EU",0.94669363822077
"RCP2.6_MFM","AFMfree","ForOther_Intensive_EU",45.0477035646267
"RCP2.6_MFM","AFMfree","EP_EU",19.771580851
"RCP2.6_MFM","AFMfree","EP_conv_EU",11.756232006439
"RCP2.6_MFM","AFMfree","EP_conv_im",5.92838201081
"RCP2.6_MFM","AFMfree","For_ClearCut_im",38.8509673773
"RCP2.6_MFM","AFMfree","For_PlantationFuel_im",3.665917362
"RCP2.6_MFM","AFMfree","For_TimberPlant_im",3.665917362
"RCP2.6_MFM","AFMfree","For_SelectionSystem_im",15.7026322942304
"RCP2.6_MFM","AFMfree","For_Selective_im",12.078660015
"RCP2.6_SFM","AFMfree","For_ClearCut_EU",76.827014644707
"RCP2.6_SFM","AFMfree","For_Retention_EU",27.609318656211
"RCP2.6_SFM","AFMfree","For_TimberPlant_EU",0
"RCP2.6_SFM","AFMfree","For_SelectionSystem_EU",15.503902714848
"RCP2.6_SFM","AFMfree","ForOther_Extensive_EU",1.30354063196899
"RCP2.6_SFM","AFMfree","ForOther_Intensive_EU",62.0279989244961
"RCP2.6_SFM","AFMfree","EP_EU",19.771580851
"RCP2.6_SFM","AFMfree","EP_conv_EU",11.723599506252
"RCP2.6_SFM","AFMfree","EP_conv_im",5.83500467758
"RCP2.6_SFM","AFMfree","For_ClearCut_im",38.5827248743
"RCP2.6_SFM","AFMfree","For_PlantationFuel_im",4.115245849
"RCP2.6_SFM","AFMfree","For_TimberPlant_im",4.115245849
"RCP2.6_SFM","AFMfree","For_SelectionSystem_im",15.5889345293046
"RCP2.6_SFM","AFMfree","For_Selective_im",0
"REF_MFM","AFMfree","For_ClearCut_EU",68.178739221142
"REF_MFM","AFMfree","For_Retention_EU",23.491507521111
"REF_MFM","AFMfree","For_TimberPlant_EU",0
"REF_MFM","AFMfree","For_SelectionSystem_EU",23.764760898435
"REF_MFM","AFMfree","ForOther_Extensive_EU",10.0416841729315
"REF_MFM","AFMfree","ForOther_Intensive_EU",35.6681575263497
"REF_MFM","AFMfree","EP_EU",5.109364748
"REF_MFM","AFMfree","EP_conv_EU",2.913714486619
"REF_MFM","AFMfree","EP_conv_im",0.68116155582
"REF_MFM","AFMfree","For_ClearCut_im",44.1076119612
"REF_MFM","AFMfree","For_PlantationFuel_im",2.88957264
"REF_MFM","AFMfree","For_TimberPlant_im",2.88957264
"REF_MFM","AFMfree","For_SelectionSystem_im",18.116341637
"REF_MFM","AFMfree","For_Selective_im",9.623051089
"REF_SFM","AFMfree","For_ClearCut_EU",67.5052315697161
"REF_SFM","AFMfree","For_Retention_EU",23.571607802795
"REF_SFM","AFMfree","For_TimberPlant_EU",0
"REF_SFM","AFMfree","For_SelectionSystem_EU",24.303060240052
"REF_SFM","AFMfree","ForOther_Extensive_EU",13.0749763558805
