"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","For_PlantationNonTimber","For_ClearCut","For_Retention_EU","For_PlantationFuel","For_SlashAndBurn","For_SelectionSystem","For_Selective_im","For_Agroforestry","For_TimberPlant","For_RIL","Secondary","ForOther_Extensive","ForOther_Intensive"
"RCP_MFM_AF0","AA0101",0.117212809,0.09301750685,0.003764537,0.000920027,0.01845219015,0,0,0,0,0.00078014,0,0,9.38e-05,0,2.815e-05,0,2.80381041060983e-06,6.3489155718786e-05,9.01650338706042e-05
"RCP_MFM_AF0","AA0102",0.469321428469339,0.0286914892720906,0.122512972009077,0.050674633,0.0177531076141721,0.004158150574,0,0,0,0.0510541975,0,0,0.004763461,0,0.0014290385,0,0.0955610088079465,0.0384148778406433,0.0543084923514102
"RCP_MFM_AF0","AA0103",0.197993728620836,0.000479577939380195,0.000778819813581805,0.005951383,0.000519302442873845,0.023760860425,0,0,0,0.000660297,0,0,0.000341647,0,0.000102494,0,0.0615252966551504,0.0430345547896425,0.0608394955552072
"RCP_MFM_AF0","AA0104",0.835826497179041,1.98836878039769e-19,0.000295753779041293,0.037774684,2.06952668980168e-19,0.0343683874,0,0,0,0.0066847995,0,0,0.013940998,0,0.0041822995,0,0.297481206958644,0.182745082376956,0.2583532856644
"RCP_MFM_AF0","AA0105",14.9624437204123,2.31130902639838,0.088555595706434,0.32616757,0.169853934207506,0.2057011631,0,0,0,0.157840685,0,0,0.061384503,0,0.018415351,0,3.73713687944309,3.26149849173978,4.62458052081713
"RCP_MFM_AF0","AA0106",2.3407715535717,0.437390023591064,0.000637135452013348,0.033509738,0.0165954573856247,0.160894969143,0,0,0,0.0113855285,0,0,0.031815658,0,0.0095446975,0,0.582370674425345,0.43775612170385,0.618871549870805
"RCP_MFM_AF0","AA0107",1.541153879,0.02530651942,0.010577151,0.018618245,0.06195675058,0,0,0,0,0.023485135,0,0,0.000553293,0,0.000165988,0,0.360898677985941,0.429554352565885,0.610037766448174
"RCP_MFM_AF0","AA0108",0.10271271401524,0.0010091044841923,0.000733748260111085,0.004705897,0.00106405137993654,0.005855354891,0,0,0,0.001271138,0,0,0.000718877,0,0.000215663,0,0.0333157166115914,0.0222986960275512,0.0315244673608574
"RCP_MFM_AF0","AA0110",0.016467605,0.00153374753,9.38e-05,0.0002064,0.00159634947,0,0,0,0,7.1825e-05,0,0,1.04e-05,0,3.125e-06,0,0.000232105962483102,0.00525578032651048,0.00746407171100642
"RCP_MFM_AF0","AA0111",2.74506303638,0.09322261123,0.007309422,0.02298086,0.09708741577,0.04497591438,0,0,0,0.006756021,0,0,0.002303951,0,0.000691185,0,0.444336747221049,0.83688487151414,1.18851403726481
