"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","For_PlantationNonTimber","For_ClearCut","For_Retention_EU","For_PlantationFuel","For_SlashAndBurn","For_SelectionSystem_EU","For_Selective_im","For_Agroforestry","For_TimberPlant","For_RIL","Secondary","ForOther_Extensive","ForOther_Intensive"
"RCP_MFM_AF25","PA1221",7.18960664227993,0.94534757044,0.930905125,1.455451358,1.41373334356,0.5141680475,0,1.17207984787912,0,0,0,0.2794569626,0,0,0,0,0.162080399,0.101159604041718,0.21522438425909
"RCP_MFM_AF25","PA1222",8.22362615020329,1.04557288969,0.343328035,2.387630044,2.39341905931,0.7094314041,0,0.204010714103287,0,0,0,1.078701253,0,0,0,0,0.061532751,0,0
"RCP_MFM_AF25","PA1301",0.00445004,0.00107007768,8.8e-05,0.001227611,0.00175292432,0,0,0,0,2.85e-06,0,0,0,0,2.85e-06,0,0.000125554126047456,2.4667739464891e-05,0.000155505134487653
"RCP_MFM_AF25","PA1302",9.25452194481467,2.63014045565,0.409936556,0.417422685,4.79645575735,0.04200580682,0,0.000424684,0,3.42e-07,0,0,0,0,3.42e-07,0,0.958021172859952,3.08651206597523e-05,8.32780140639686e-05
"RCP_MFM_AF25","PA1303",13.6657254367,1.50612226885,1.801622408,1.359651817,8.42243360715,0.5511671017,0,0.000104011,0,0,0,0,0,0,0,0,0.0157361928352138,0.000574858398639547,0.00831317176614662
"RCP_MFM_AF25","PA1304",0.195025330415106,0.02770845434,0.001144404,0.019786622,0.05432245366,0.09139445242,0,0,0,0,0,0,0,0,0,0,0.000202566311274158,4.77521446349387e-05,0.0004186255391968
"RCP_MFM_AF25","PA1305",6.07049512855,0.86162120488,0.634948195,0.863646592,3.30042471412,0.08672714055,0,0.001894357,0,0,0,0,0,0,0,0,0.15590386524036,0.141620744254501,0.0237083155051391
"RCP_MFM_AF25","PA1306",4.69643402344,0.48590263738,0.443061843,0.182873412,3.17837788862,0.03241660244,0,1.65e-05,0,0,0,0,0,0,0,0,0.37236811444512,0.000796407460035281,0.00062061809484486
"RCP_MFM_AF25","PA1307",14.8851351808426,0.63507257289,2.307987969,1.122731075,8.86194808311,0.271552687281368,0,0,0,0.019984321,0,0,0,0,0.019984321,0,0.299018367510826,0.184397513658694,1.16245827039173
"RCP_MFM_AF25","PA1308",9.59523499672,3.76681429268,0.139508319,0.222259403,5.15274913432,0.05218903272,0,0.003491645,0,0,0,0,0,0,0,0,0.10697150277613,0.142621282819844,0.00863038440402612
"RCP_MFM_AF25","PA1309",0.63927898244,0.05930889036,0.01935397,0.022860487,0.41898674864,0.02062103244,0,2.62e-06,0,0.000844867,0,0,0,0,0.000844867,0,0.0268137087619549,0.00953476250026909,0.060107028737776
"RCP_MFM_AF25","PA1310",12.6842565276,4.14037369405,0.658149469,1.322794516,6.38805261595,0.0257975056,0,0.001652354,0,0,0,0,0,0,0,0,0.0708658032702206,0.0738357065318855,0.00273486319789385
"RCP_MFM_AF25","PA1311",2.9513417158,0.65896289126,0.419926619,0.34074514,1.39778647174,0.1108274418,0,0.000469916,0,0,0,0,0,0,0,0,0.00849426557057355,0.0136243274394639,0.000504642989962511
"RCP_MFM_AF25","PA1312",10.22644208144,2.08453963053,0.959202444,1.01049107,5.97291636247,0.08825462444,0,4.48e-06,0,0,0,0,0,0,0,0,0.110626030440212,0.00039288708275413,1.45524770334273e-05
"RCP_MFM_AF25","PA1313",13.48938454185,0.59112247073,1.204041907,1.956591731,9.25182613027,0.24847071185,0,0.001085462,0,0,0,0,0,0,0,0,0.0639193187170287,0.0116164940042718,0.1607103162787
"RCP_MFM_AF25","PA1314",9.40388848467453,3.63231535856,0.26840392,0.294983712,5.05653396044,0,0,0.000175568,0,6.1e-07,0,0,0,0,6.1e-07,0,0.140194021480875,0.00281220714112853,0.00846851705252796
"RCP_MFM_AF25","PA1315",2.678986546,0.95243550509,0,0.029291702,1.67106906091,0,0,0,0,5.28035e-05,0,0,0,0,5.28035e-05,0,0.0182513308376138,0.00168462315571162,0.00614871700667458
"RCP_MFM_AF25","PA1316",4.986499561,1.21355471572,0.003816042,0.140921283,2.23792753228,0,0,1.83e-05,0,7.96665e-05,0,0,0,0,7.96665e-05,0,0.941542896623683,0.180959479413833,0.267599978962484
"RCP_MFM_AF25","PA1317",6.40074881718668,1.77298153762,0.192595037,0.447307544,2.86783031638,0.04650339826,0,0.001193525,0,1.4e-06,0,0,0,0,1.4e-06,0,0.904136061448831,0.0635487951007377,0.10464980237711
"RCP_MFM_AF25","PA1318",29.01004007202,12.9354704485,0.316775115,0.447938915,15.1180747895,0.01298361302,0,0.00307393,0,0,0,0,0,0,0,0,0.0902970135661681,0.0823750869022406,0.00305116053159128
"RCP_MFM_AF25","PA1319",0.746323170738,0.08727614812,0.019034048,0.022653977,0.50463706588,0.009334623738,0,0.000462199,0,0,0,0,0,0,0,0,0.043305157950166,0.040783618777927,0.0188363322719071
"RCP_MFM_AF25","PA1320",9.19611753445,0.50887281543,1.330987937,0.695641816,6.31256935057,0.30965492745,0,0.000210098,0,0,0,0,0,0,0,0,0.00651164001292873,0.00204827858801509,0.0296206713990562
"RCP_MFM_AF25","PA1321",13.0406797539329,1.43712175606,1.021730674,2.583872647,7.44035084294,0.4899828861,0,0.000320875,0,0,0,0,0,0,0,0,0.0192319248441287,0.00370960556314887,0.0443585424255784
"RCP_MFM_AF25","PA1322",0.80723165,0.02966605006,0.186416757,0.018135915,0.33948152194,0,0,4.99e-06,0,1.555e-06,0,0,0,0,1.555e-06,0,0.233221159321105,4.17107178563387e-05,0.000260435961039031
"RCP_MFM_AF25","PA1323",0.80851623843,0.09180691031,0.040471165,0.071823314,0.35722239269,0.24592490543,0,0,0,0,0,0,0,0,0,0,0.001267551,0,0
"RCP_MFM_AF25","PA1324",1.44620966945347,0.59463936675,0.022958132,0.127184406,0.67025931125,0.00687367748,0,4.65e-06,0,0,0,0,0,0,0,0,0.0238550780265898,0.000125046618879197,0.000310001327995975
"RCP_MFM_AF25","PA1325",5.32416539944,0.96690004642,0.227494492,1.165249862,2.77716746358,0.13662494744,0,0.000117329,0,0,0,0,0,0,0,0,0.0356220590332472,0.000969468749545226,0.0140197312172076
"RCP_MFM_AF25","PA1326",2.15711761552,0.2280151565,0.029688086,0.762035207,1.0768789075,0.04896434452,0,0,0,0.00012841,0,0,0,0,0.00012841,0,0.00311431381126936,0.00100813391014154,0.0071566462785891
"RCP_MFM_AF25","PA1327",2.81382188118,0.37936423329,1.50538231,0.128051986,0.60663385171,0.18762593718,0,0,0,0,0,0,0,0,0,0,0.006763563,0,0
"RCP_MFM_AF25","PA1328",8.84738482699,0.85803243364,1.229109419,1.398047396,5.10258691436,0.19976094799,0,0.000147957,0,2.845e-06,0,0,0,0,2.845e-06,0,0.0384557575062649,0.00154767258504036,0.0196906389086947
"RCP_MFM_AF25","PA1329",2.78819410678,0.45311711475,0.360942612,0.03760007,1.88483017825,0.02783415078,0,0,0,0,0,0,0,0,0,0,0.023869981,0,0
"RCP_MFM_AF25","PA1330",9.87853589158907,1.36681645909,0.189380109,0.312602719,4.96778038991,0.03513212934,0,0.000339686,0,0,0,0,0,0,0,0,2.9777773618621,0.00825131447570003,0.0204557229112641
"RCP_MFM_AF25","PA1331",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_AF25","PA1332",0.06300686707,0.00213973249,0.009180603,0.000230944,0.02744014651,0.02401544107,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_AF25","PA1333",0.04621517517,0.00725206125,0.019765731,0.000147378,0.00954566075,0.00950434417,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_AF50","AA0101",0.117213258,0.09481394289,0.000850782,0.000920027,0.02032195011,0,0,0,0,0,0,0,0,0,0,0,0.000238076022188583,1.79461208851641e-05,5.05338569262525e-05
"RCP_MFM_AF50","AA0102",0.469785222574,0.16968156937,0.050867413,0.050677369,0.08208326463,0.004158150574,0,0,0,0.001819876,0,0,0,0,0.001819876,0,0.0810960594002006,0.00543221344606883,0.0221494311537305
"RCP_MFM_AF50","AA0103",0.198003663425,0.08018857879,0.000846091,0.005955758,0.00687166621,0.023760860425,0,0,0,0.000190716,0,0,0,0,0.000190716,0,0.0596960174974354,0.00399873324702539,0.0163045262555392
"RCP_MFM_AF50","AA0104",0.8358089544,0.28146446396,0.001940916,0.037776619,0.04400646904,0.0343683874,0,0,0,0,0,0,0,0,0,0,0.325534353706683,0.021805894225218,0.0889118510680989
"RCP_MFM_AF50","AA0105",14.9615420781,10.58570867761,0.065573508,0.326179199,1.36533718639,0.2057011631,0,0,0,0.0183841505,0,0,0,0,0.0183841505,0,1.81401223924514,0.130263266064078,0.431998537690779
"RCP_MFM_AF50","AA0106",2.340748847143,0.93224723974,0.002482622,0.033511454,0.05368688426,0.160894969143,0,0,0,0.0021833945,0,0,0,0,0.0021833945,0,0.86229428237456,0.0573646544806168,0.233899952144823
"RCP_MFM_AF50","AA0107",1.541311367,1.09188251946,0.009011354,0.018618245,0.19664993654,0,0,0,0,1.225e-05,0,0,0,0,1.225e-05,0,0.174835331022432,0.0131790507783304,0.0371104301992376
"RCP_MFM_AF50","AA0108",0.102730917891,0.04965676703,0.000754417,0.004714703,0.00549338297,0.005855354891,0,0,0,0.0004012955,0,0,0,0,0.0004012955,0,0.0264557992810468,0.00177213972718192,0.00722576299177133
"RCP_MFM_AF50","AA0110",0.016467488,0.01170523509,2.86e-05,0.0002064,0.00166093791,0,0,0,0,0,0,0,0,0,0,0,0.00222602354395109,0.00016779719035008,0.000472494265698833
"RCP_MFM_AF50","AA0111",2.74524618438,2.10132360394,0.006589335,0.02298086,0.30789413206,0.04497591438,0,0,0,9.6246e-05,0,0,0,0,9.6246e-05,0,0.202921643719332,0.0152961911700572,0.0430720121106108
"RCP_MFM_AF50","AA0112",1.170095821,0.93898510186,0.002978518,0.01038498,0.17180452314,0,0,0,0,7.55e-06,0,0,0,0,7.55e-06,0,0.0356680666518233,0.00268865142314364,0.00757087992503307
"RCP_MFM_AF50","AA0113",1.246390032538,0.63137886382,0,0.007446791,0.39484869018,0.006109935538,0,0,0,0,0,0,0,0,0,0,0.160453149171574,0.012094924910823,0.0340576779176033
"RCP_MFM_AF50","AA0115",11.79064442929,7.74861730298,0.056246439,0.279739442,1.24695624902,0.02842817229,0,0,0,0.0254294685,0,0,0,0,0.0254294685,0,1.81855983365783,0.129810947017869,0.431427106324302
"RCP_MFM_AF50","AA0116",1.99798207628,1.21040893603,0.00767355,0.059697224,0.15621641097,0.00526133338,0,0,0,0.0062229475,0,0,0,0,0.0062229475,0,0.41237039586198,0.0286374474924863,0.105270883545533
"RCP_MFM_AF50","AA0117",3.16549201952,0.29760373676,0.061702706,0.028164711,1.29992529224,0.06075991452,0,0.001289054,0,0,0,0,0,0,0,0,0.938759494060671,0.356437017762461,0.120850093176868
"RCP_MFM_AF50","AA0118",1.678938232187,0.52629420015,0.008498396,0.07090275,0.08854713785,0.046079097187,0,0,0,0.004687536,0,0,0,0,0.004687536,0,0.693406536153177,0.0464477847276754,0.189387258119148
"RCP_MFM_AF50","AA0119",3.150229694064,0.552900316,0.000238913,0.073692136,0.064107,0.003564129064,0,0,0,0.0002408815,0,0,0,0,0.0002408815,0,1.90678070935695,0.143732732078803,0.404731995564243
"RCP_MFM_AF50","AA0120",7.0191688754,5.21100310869,0.02655839,0.091375202,0.87028798831,0.0504918284,0,0,0,2.355e-05,0,0,0,0,2.355e-05,0,0.597531750399995,0.0450418186880991,0.126831688911906
"RCP_MFM_AF50","AA0121",8.15839014494,5.14776908714,0.039496415,0.4868648,1.12565685586,0.02435488194,0,0,0,0.0161000745,0,0,0,0,0.0161000745,0,0.99107108393099,0.070562015798856,0.240414856270154
"RCP_MFM_AF50","AA0122",10.15802358017,6.79440053095,0.046651065,0.485008877,1.09099960305,0.02562778517,0,0,0,0.020506958,0,0,0,0,0.020506958,0,1.26893470495667,0.0891897113786161,0.316197386664713
"RCP_MFM_AF50","AA0123",10.45855924377,2.57251456602,1.332593081,0.5162639,0.88177605598,0.83510938377,0,0,0,0.0084163805,0,0,0,0,0.0084163805,0,3.21540237809071,0.214295155850685,0.873771962058605
"RCP_MFM_AF50","AA0124",7.579839220716,1.95656929951,0.926209465,0.274013095,0.48335841049,0.336470755716,0,0,0,0.0012693535,0,0,0,0,0.0012693535,0,2.68693542035199,0.179962177113225,0.733781890534782
"RCP_MFM_AF50","AA0125",0.304593803308,0.19220859339,7.36e-05,0.002686109,0.02177231361,0.037083914308,0,0,0,3.685e-05,0,0,0,0,3.685e-05,0,0.0393709480891287,0.00296777385339273,0.00835685105747853
"RCP_MFM_AF50","AA0126",0.71015306271,0.13302603597,0.00252697,0.10293693,0.13617543303,0.03173772071,0,0,0,0,0,0,0,0,0,0,0.235896819216488,0.0177818530197528,0.0500713007637595
"RCP_MFM_AF50","AA0127",1.798978580459,1.08806796087,0.004492224,0.035527519,0.04258759313,0.005685634459,0,0,0,0.00129574,0,0,0,0,0.00129574,0,0.462667844279291,0.0309917707882046,0.126366553932505
"RCP_MFM_AF50","AA0128",5.956683498378,3.53474866382,0.018548719,0.194392294,0.23700068818,0.098013549258,0,0,0,0.0097199645,0,0,0,0,0.0097199645,0,1.38387040379224,0.0926984548170267,0.37797079651073
"RCP_MFM_AF50","AA0201",3.40989502414,0.84043060318,0.6544512,0.210723086,1.27594170282,0.20884099114,0,0,0,3.61e-05,0,0,0,0,3.61e-05,0,0.16374410466597,0.0109683865487401,0.0447227497852896
"RCP_MFM_AF50","AA0202",0.354061236991,0.17481020754,0,0.002549551,0.11703834246,0.007467698991,0,0,0,0,0,0,0,0,0,0,0.0405357651370543,0.00305557751946127,0.00860409434348446
"RCP_MFM_AF50","AA0203",0.966455532,0.19934767823,0.277358887,0.056798161,0.40265985577,0,0,0,0,0,0,0,0,0,0,0,0.0226033177926588,0.00151408154412425,0.00617355066321694
"RCP_MFM_AF50","AA0204",3.14480607221,1.15635258321,0.325909381,0.237762116,1.06613688579,0.18567415221,0,0,0,7.18505e-05,0,0,0,0,7.18505e-05,0,0.120316933506953,0.0173594576980516,0.0351508617949958
"RCP_MFM_AF50","AA0401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_AF50","AA0402",23.9611403006,1.75739206384,1.228428786,0.175718935,5.76646034016,1.1307623756,0,0.00700319,0,0,0,0,0,0,0,0,9.21185418093432,3.49764327614105,1.18587715292463
"RCP_MFM_AF50","AA0403",0.929930185,0.48303507063,0.000635929,0.155020048,0.19436117337,0,0,0.000705611,0,0,0,0,0,0,0,0,0.0637572132028479,0.0242075587101259,0.00820758108702627
"RCP_MFM_AF50","AA0404",1.34660873,0.36193253997,0.002294823,0.155479265,0.32462217803,0,0,0.00111028,0,0,0,0,0,0,0,0,0.332261426037269,0.126140304454735,0.0427679135079967
"RCP_MFM_AF50","AA0405",8.11200659956,2.07229889655,0.042762226,0.966041675,2.89639728745,0.23260185156,0,0.004236494,0,0,0,0,0,0,0,0,1.25804758398152,0.477667317214541,0.161953267803941
"RCP_MFM_AF50","AA0406",2.57133937023,0.48663114978,0.030583656,0.322315467,1.07306191222,0.13654008723,0,0.000840729,0,0,0,0,0,0,0,0,0.345636666939143,0.131234574534362,0.0444951275264951
"RCP_MFM_AF50","AA0407",0.115401204,0.05579185444,0.000202076,0.007970503,0.03510491256,0,0,9.44e-05,0,0,0,0,0,0,0,0,0.0107645241357797,0.00408717558103478,0.00138575828318552
"RCP_MFM_AF50","AA0408",1.200113474206,0.37361966133,0.002900926,0.115667678,0.28684916167,0.019348129206,0,0.00103063,0,0,0,0,0,0,0,0,0.265658101214667,0.100846982697906,0.034192204087427
"RCP_MFM_AF50","AA0409",28.0971735678,2.08661486433,3.172322954,0.425542376,11.25266516367,0.6408643498,0,0.003090153,0,0,0,0,0,0,0,0,6.97156717711847,2.64703007475754,0.897476455123992
"RCP_MFM_AF50","AA0410",1.112399338665,0.27193365987,0.005352649,0.09902514,0.61609192713,0.013238193665,0,0.000425966,0,0,0,0,0,0,0,0,0.0704930238715967,0.0267643254133452,0.00907445371505809
"RCP_MFM_AF50","AA0411",1.98538404165,0.07546842653,0.089630811,0.010570812,0.16419027447,0.05609260265,0,0.00046601,0,0,0,0,0,0,0,0,1.05339476312636,0.399962812915197,0.135607528958443
"RCP_MFM_AF50","AA0412",1.760659522997,0.07029838132,0.109213177,0.012355047,0.18541880568,0.011795569997,0,0.000615139,0,0,0,0,0,0,0,0,0.908871859182895,0.345088999967479,0.117002543849626
"RCP_MFM_AF50","AA0413",3.243645738597,0.07020992048,0.088248107,0.012893499,0.14255839152,0.021469634597,0,0.000326764,0,0,0,0,0,0,0,0,1.9278007735881,0.731965495875451,0.248173152536451
"RCP_MFM_AF50","AA0414",0.435259049,0.10480781355,0.00065862,0.075862823,0.13623944745,0,0,0.000238877,0,0,0,0,0,0,0,0,0.0778646573360317,0.0295633475373394,0.0100234631266289
"RCP_MFM_AF50","AA0701",14.503729078924,5.04089233033,0.00038505,0.084571776,4.61234466967,0.015699139924,0,0.009613481,0,0,0,0,0,0,0,0,3.14285964798621,1.19290734079428,0.404455643219506
"RCP_MFM_AF50","AA0702",34.58833968353,8.1799768274,0.597220154,1.168163933,16.9526838206,0.06941565653,0,0.010786704,0,0,0,0,0,0,0,0,5.0450646486072,1.91555750876076,0.649470430632044
"RCP_MFM_AF50","AA0703",11.39947748,2.46216342557,0.00550684,0.00082,2.61739773643,0,0,0.010110922,0,0,0,0,0,0,0,0,4.17885281399538,1.58666606741398,0.537959674590647
"RCP_MFM_AF50","AA0704",35.080947864,5.91727706529,0.105619439,0.00637148,25.04224835671,0,0,0.00468869,0,0,0,0,0,0,0,0,2.65607309552617,1.00718374360786,0.341485993865972
"RCP_MFM_AF50","AA0705",12.882434398,1.61315967138,0.117252976,0.050683791,7.78693695262,0,0,0.003718873,0,0,0,0,0,0,0,0,2.19479660777799,0.833340980752833,0.282544545469174
"RCP_MFM_AF50","AA0706",33.63888951958,6.14742651837,0.002271435,0.04589036,23.30681935363,0.00848602158,0,0.002857816,0,0,0,0,0,0,0,0,2.735022406441,1.0381354335856,0.351980174973401
"RCP_MFM_AF50","AA0707",44.033733592422,4.57638369857,0.667068219,0.053878144,37.93733504343,0.007637419422,0,0.001207137,0,0,0,0,0,0,0,0,0.525818122528701,0.197457705625246,0.066948102846053
"RCP_MFM_AF50","AA0708",2.54244178528,1.49501159038,0.014777377,0.144809426,0.62695711462,0.07561045228,0,0,0,0.002350176,0,0,0,0,0.002350176,0,0.138513797425102,0.0100860163598029,0.0319756592150948
"RCP_MFM_AF50","AA0709",22.385187903,6.20199679319,0.00311725,0.001692514,14.43916900981,0,0,0.002211149,0,0,0,0,0,0,0,0,1.15203201932615,0.436853752866501,0.148115414807349
"RCP_MFM_AF50","AA0801",5.02413722747,0.79041633209,0.030411522,0.689011488,2.91234152891,0.08630283947,0,0.00101125,0,0,0,0,0,0,0,0,0.341191570265518,0.129532618115721,0.0439180786187612
"RCP_MFM_AF50","AA0802",24.075378214,6.1192975356,0.389012275,0.533894837,16.6502640974,0,0,0.000486129,0,0,0,0,0,0,0,0,0.260639362327417,0.0909480202124789,0.0308359574601045
"RCP_MFM_AF50","AA0803",31.99420670092,4.20550962896,2.432393533,0.523207966,20.08679331904,0.05108584992,0,0.00412283,0,0,0,0,0,0,0,0,3.10993308786497,1.18080734921303,0.400353136922003
"RCP_MFM_AF50","AA1001",1.291812533,0.09293696377,0.029904756,0.019700859,0.25445912823,0,0,1.51e-05,0,0,0,0,0,0,0,0,0.593199390515407,0.225231513536262,0.0763648219483308
"RCP_MFM_AF50","AA1002",1.27540612248,0.8759980522,0.00473695,0.036399178,0.1082574438,0.00687367748,0,0,0,0.0015506895,0,0,0,0,0.0015506895,0,0.181841977491874,0.0127644358264496,0.0454330286816767
"RCP_MFM_AF50","AA1003",3.596373257,0.80475966004,0.011136932,0.599715914,1.55264766696,0,0,0.00132055,0,0,0,0,0,0,0,0,0.4155404028571,0.157762650393698,0.0534894807492019
"RCP_MFM_AF50","AA1201",13.074218754422,4.51245267088,0.297229487,0.526422631,4.70518855312,0.007637419422,0,5.18e-06,0,0,0,0,0,0,0,0,2.00559286177048,0.761502326227284,0.258187625002235
"RCP_MFM_AF50","AA1202",11.083715884985,2.52619218625,0.886901845,0.589549353,3.41438543375,0.003139827985,0,0.000438796,0,0,0,0,0,0,0,0,2.42866969708648,0.921876277651628,0.312562468261895
"RCP_MFM_AF50","AA1203",5.722342095666,1.30130878893,1.162801299,0.4149221,2.50102723807,0.029361634666,0,0.000412925,0,0,0,0,0,0,0,0,0.210777674841768,0.0759720765392442,0.0257583586189873
"RCP_MFM_AF50","AA1204",1.03989488628,0.05100856047,0.049306626,0.000213273,0.22995264753,0.00364898928,0,0.000941524,0,0,0,0,0,0,0,0,0.467259192101465,0.17741235429812,0.0601517196004142
"RCP_MFM_AF50","AA1205",1.571284475,0.01947387743,0.441238294,0.00109801,0.56334228057,0.15334241,0,0.000547732,0,0,0,0,0,0,0,0,0.26003436544334,0.098732289069545,0.0334752164871149
"RCP_MFM_AF50","AA1206",2.32746679264,0.30490836579,0.556966279,0.041231175,1.20773474421,0.11939832364,0,1e-04,0,0,0,0,0,0,0,0,0.0643903545511999,0.0244483343115078,0.00828921613729231
"RCP_MFM_AF50","AA1207",18.95774195349,3.76704201658,1.307352601,1.159366266,11.56759147542,0.05524400049,0,0.000493198,0,0,0,0,0,0,0,0,0.729705293035921,0.277022521869333,0.0939245810947466
"RCP_MFM_AF50","AA1208",2.640262452158,0.2510384673,0.305074943,0.063590523,1.6124802987,0.000848602158,0,0.000528465,0,0,0,0,0,0,0,0,0.269620058602642,0.102371875038586,0.0347092193587722
"RCP_MFM_AF50","AA1209",16.110445485653,3.52995983312,3.161493409,1.130516071,6.79976621288,0.004582451653,0,0.001133728,0,0,0,0,0,0,0,0,0.983141717011441,0.373288476831932,0.126563586156626
"RCP_MFM_AF50","AA1210",4.72748874966,0.20735795059,1.062608772,0.042464186,1.72175498141,0.04115720466,0,0.002191811,0,0,0,0,0,0,0,0,1.09385862781172,0.415290746192633,0.140804469995643
"RCP_MFM_AF50","AA1301",8.470108022,3.22803389426,0.014501818,0.608863403,4.58202678374,0,0,0,0,0,0,0,0,0,0,0,0.024318190592711,0.00923335890298311,0.00313057350430591
"RCP_MFM_AF50","AA1302",27.478836985638,11.2392702967,0.000372497,1.557793655,14.6002975323,0.007722279638,0,5.8e-05,0,0,0,0,0,0,0,0,0.048976705620085,0.0181815564327424,0.00616446294717263
"RCP_MFM_AF50","AA1303",15.342649343,6.4458795714,0,2.187634727,6.7014138786,0,0,0,0,0,0,0,0,0,0,0,0.00511870009230272,0.00194351610531131,0.000658949802385965
"RCP_MFM_AF50","AA1304",79.748181852322,26.9223685943,0.001511018,1.942031282,50.6569549797,0.006025075322,0,0.000193074,0,0,0,0,0,0,0,0,0.145475785145023,0.0549807886108639,0.0186412552441134
"RCP_MFM_AF50","AA1305",41.449841027,17.1869440845,0.048270764,5.323273847,18.8268914335,0,0,1.73e-05,0,0,0,0,0,0,0,0,0.043209778137879,0.0158573723318538,0.00537644753026729
"RCP_MFM_AF50","AA1306",19.243672672,8.1643088672,0.005173058,2.092280066,8.9368838728,0,0,2.11e-07,0,0,0,0,0,0,0,0,0.0299802759484693,0.0112365611410484,0.00380975991048226
"RCP_MFM_AF50","AA1307",17.687121303334,6.439475047,3.14e-07,1.433132208,9.793610142,0.014680817334,0,3.03e-06,0,0,0,0,0,0,0,0,0.00412334216174078,0.00156558926183293,0.000530813576426293
"RCP_MFM_AF50","AA1308",29.969797854,5.3414064078,0.167144468,0.142158042,24.2768090242,0,0,3.88e-06,0,0,0,0,0,0,0,0,0.0371792432780995,0.00380627117422932,0.00129051754767118
"RCP_MFM_AF50","AA1309",24.78619463201,8.6474844426,0.678460029,1.038994529,14.3492602264,0.02045131201,0,5.09e-05,0,0,0,0,0,0,0,0,0.0370791500469838,0.0107643771774222,0.00364966577559395
"RCP_MFM_AF50","AA1310",44.239686838,16.9625141003,0.0175462,5.527033613,21.4668945657,0,0,0,0,0,0,0,0,0,0,0,0.176143112936308,0.0668796707480822,0.0226755753156097
"RCP_MFM_AF50","AA1401",1.44226783595,0.90813163505,0.005055832,0.080956114,0.13347009395,0.02121505395,0,0,0,0.002437461,0,0,0,0,0.002437461,0,0.217167077682785,0.0149466273226495,0.0564504799945652
"RCP_MFM_AF50","AT0101",10.4598874461143,1.92696072984,1.277797177,0.429123369,2.04287849916,0.51892021968,0,0,0,0.0004060705,0,0,0,0,0.0004060705,0,2.30393939615216,1.10663660298101,0.852819311301136
"RCP_MFM_AF50","AT0102",18.7413206828948,2.38623121086,0.499235969,0.829827389,1.14648718014,0.2201273998,0,0,0,0.0003216025,0,0,0,0,0.0003216025,0,8.5943120640977,5.00001198055558,0.0644442844415369
"RCP_MFM_AF50","AT0103",4.15749285347559,0.30567619869,0.280433582,0.083512925,0.79242355031,0.3054967769,0,0,0,0.0030256385,0,0,0,0,0.0030256385,0,1.47192281535915,0.691198324793659,0.220777403422778
"RCP_MFM_AF50","AT0104",36.5068222496263,19.31221996264,1.635034719,0.460263229,0.71170605736,0.02384572064,0,0,0,0.0471384465,0,0,0,0,0.0471384465,0,9.02717855059749,5.18099212098501,0.0613049964037633
"RCP_MFM_AF50","AT0105",0.109012456183,0,0,0.020210065,0,0.018160086183,0,0,0,0,0,0,0,0,0,0,0.0664663861156935,0.00214155131058871,0.00203436757371777
"RCP_MFM_AF50","AT0106",2.07401596629163,0.03275067586,0.668150153,0.210373293,0.08950332414,0.04124206488,0,0,0,0.003977686,0,0,0,0,0.003977686,0,0.513552641068103,0.0962241028545476,0.414264339488984
"RCP_MFM_AF50","AT0107",5.42148235576201,0.27189887154,0.537978216,0.031523187,0.50714654846,0.209095571696,0,0,0,0.004062412,0,0,0,0,0.004062412,0,2.25824294847184,1.10626578796533,0.491206400628843
"RCP_MFM_AF50","AT0108",6.93716902986593,0.42768914092,0.896324268,0.354237602,3.79564871208,0.45069260609,0,0,0,0.000338204,0,0,0,0,0.000338204,0,0.414925842716336,0.083896211073381,0.513078238986214
"RCP_MFM_AF50","AT0109",2.50268936229,0.15024456322,0.157086118,0.131405144,0.96404195578,0.02842817229,0,0,0,0.0001492265,0,0,0,0,0.0001492265,0,0.413674228402849,0.090408336709576,0.567102390887575
"RCP_MFM_AF50","AT0110",6.68918912233883,3.22474413202,0.226020559,0.079402815,0.09687362798,0.08138094696,0,0,0,0.01235725,0,0,0,0,0.01235725,0,1.87554963206248,1.06786718389168,0.012635725424676
"RCP_MFM_AF50","AT0111",18.8047497417341,2.82394451242,3.300451062,4.464270112,3.69532636358,0.1213501086,0,0,0,0.0205216725,0,0,0,0,0.0205216725,0,2.1854401156319,0.409583561380756,1.76334056112143
"RCP_MFM_AF50","AT0112",25.0096321468353,4.26128316288,1.993804536,0.838027181,16.12246194512,1.505250508,0,0,0,0.000613993,0,0,0,0,0.000613993,0,0.216498799065587,0.0100170433814167,0.0610609853883056
"RCP_MFM_AF50","AT0114",3.24805796935059,0.4220158809,0.232202043,0.089185941,1.1710200121,0.009928645249,0,0,0,0.0035971515,0,0,0,0,0.0035971515,0,0.680927168614581,0.119803883412522,0.51578009207449
"RCP_MFM_AF50","AT0115",0.26479998502,0.04410145285,0.002661269,0.025051645,0.09022488015,0.01298361302,0,0,0,0.000583344,0,0,0,0,0.000583344,0,0.0698095697584947,0.00870206901297751,0.0100987982285278
