"Group","PDF","lower95","upper95","Scenario","Year"
"REF_MFM",-3.49564237202545e-05,0,0,"AFMfree","2040"
"REF_SFM",-1.72647461948775e-05,0,0,"AFMfree","2040"
"RCP2.6_MFM",5.30416106279911e-05,0,0,"AFM25","2040"
"RCP2.6_SFM",5.91068654153657e-05,0,0,"AFM25","2040"
"REF_MFM",-3.7148206898869e-05,0,0,"AFM25","2040"
"REF_SFM",1.72081562724657e-05,0,0,"AFM25","2040"
"RCP2.6_MFM",2.86745588873353e-05,0,0,"AFM50","2040"
"RCP2.6_SFM",0.000135346826313354,0,0,"AFM50","2040"
"REF_MFM",-3.24349300000692e-05,0,0,"AFM50","2040"
"REF_SFM",7.23314437659116e-05,0,0,"AFM50","2040"
"RCP2.6_MFM",4.05779895239801e-05,0,0,"AFM75","2040"
"RCP2.6_SFM",0.000165598763700045,0,0,"AFM75","2040"
"REF_MFM",-2.55351583522366e-05,0,0,"AFM75","2040"
"REF_SFM",9.00225551767489e-05,0,0,"AFM75","2040"
"RCP2.6_MFM",5.54972531783039e-05,0,0,"AFM100","2040"
"RCP2.6_SFM",0.000250803352462019,0,0,"AFM100","2040"
"REF_MFM",-1.46973040659192e-05,0,0,"AFM100","2040"
"REF_SFM",0.000196659473967456,0,0,"AFM100","2040"
"RCP2.6_MFM",0.000263633334588744,0,0,"noAFM","2050"
"RCP2.6_SFM",0.00028270725604564,0,0,"noAFM","2050"
"REF_MFM",0.000137565180359257,0,0,"noAFM","2050"
"REF_SFM",0.000139553321640468,0,0,"noAFM","2050"
"RCP2.6_MFM",0.000159707710685273,0,0,"AFMfree","2050"
"RCP2.6_SFM",0.000206125233218017,0,0,"AFMfree","2050"
"REF_MFM",1.79186953885482e-05,0,0,"AFMfree","2050"
"REF_SFM",5.30285736328526e-05,0,0,"AFMfree","2050"
"RCP2.6_MFM",0.000188440174611582,0,0,"AFM25","2050"
"RCP2.6_SFM",0.000179253807790966,0,0,"AFM25","2050"
"REF_MFM",1.06678893320086e-05,0,0,"AFM25","2050"
"REF_SFM",7.36134127602121e-05,0,0,"AFM25","2050"
"RCP2.6_MFM",0.000179419323078524,0,0,"AFM50","2050"
"RCP2.6_SFM",0.000310508970811018,0,0,"AFM50","2050"
"REF_MFM",1.23533386768884e-05,0,0,"AFM50","2050"
"REF_SFM",0.00022253588298563,0,0,"AFM50","2050"
"RCP2.6_MFM",0.000170379585046166,0,0,"AFM75","2050"
"RCP2.6_SFM",0.000419626738834614,0,0,"AFM75","2050"
"REF_MFM",5.69417799158501e-05,0,0,"AFM75","2050"
"REF_SFM",0.000213790945045239,0,0,"AFM75","2050"
"RCP2.6_MFM",0.000224079481488526,0,0,"AFM100","2050"
"RCP2.6_SFM",0.000654302976352206,0,0,"AFM100","2050"
"REF_MFM",6.7254801993145e-05,0,0,"AFM100","2050"
"REF_SFM",0.000362690152930281,0,0,"AFM100","2050"
"RCP2.6_MFM",0.000428905246913872,0,0,"noAFM","2060"
"RCP2.6_SFM",0.00044886961555969,0,0,"noAFM","2060"
"REF_MFM",0.000211037096781036,0,0,"noAFM","2060"
"REF_SFM",0.000216941234970905,0,0,"noAFM","2060"
"RCP2.6_MFM",0.000325770399859972,0,0,"AFMfree","2060"
"RCP2.6_SFM",0.000347050157192872,0,0,"AFMfree","2060"
"REF_MFM",7.60777329943697e-05,0,0,"AFMfree","2060"
"REF_SFM",0.000115765364409851,0,0,"AFMfree","2060"
"RCP2.6_MFM",0.00032108252837111,0,0,"AFM25","2060"
"RCP2.6_SFM",0.000396170438076019,0,0,"AFM25","2060"
"REF_MFM",7.4571118480786e-05,0,0,"AFM25","2060"
"REF_SFM",0.000154146153157846,0,0,"AFM25","2060"
"RCP2.6_MFM",0.000357262057897518,0,0,"AFM50","2060"
"RCP2.6_SFM",0.000687517729697419,0,0,"AFM50","2060"
"REF_MFM",7.96440911161576e-05,0,0,"AFM50","2060"
"REF_SFM",0.000352666761704791,0,0,"AFM50","2060"
"RCP2.6_MFM",0.000382531820555858,0,0,"AFM75","2060"
"RCP2.6_SFM",0.000857528184832697,0,0,"AFM75","2060"
"REF_MFM",0.000142911476769169,0,0,"AFM75","2060"
"REF_SFM",0.000393740044393716,0,0,"AFM75","2060"
"RCP2.6_MFM",0.000487043071518298,0,0,"AFM100","2060"
"RCP2.6_SFM",0.00105792540935379,0,0,"AFM100","2060"
"REF_MFM",0.000168928865191537,0,0,"AFM100","2060"
"REF_SFM",0.000663997985027629,0,0,"AFM100","2060"
"RCP2.6_MFM",0.00067623347185287,0,0,"noAFM","2070"
"RCP2.6_SFM",0.000694576854292416,0,0,"noAFM","2070"
"REF_MFM",0.000258645155456733,0,0,"noAFM","2070"
"REF_SFM",0.000272224792733551,0,0,"noAFM","2070"
"RCP2.6_MFM",0.000531578585337069,0,0,"AFMfree","2070"
"RCP2.6_SFM",0.000539142113336195,0,0,"AFMfree","2070"
"REF_MFM",0.000102113266078457,0,0,"AFMfree","2070"
"REF_SFM",0.000151759206220887,0,0,"AFMfree","2070"
"RCP2.6_MFM",0.000573253667965163,0,0,"AFM25","2070"
"RCP2.6_SFM",0.000730215804645865,0,0,"AFM25","2070"
"REF_MFM",0.000106050215921318,0,0,"AFM25","2070"
"REF_SFM",0.000206698602355164,0,0,"AFM25","2070"
"RCP2.6_MFM",0.000618567916173774,0,0,"AFM50","2070"
"RCP2.6_SFM",0.000994656029971491,0,0,"AFM50","2070"
"REF_MFM",0.0001149515598413,0,0,"AFM50","2070"
"REF_SFM",0.000452764899755093,0,0,"AFM50","2070"
"RCP2.6_MFM",0.000711828347308108,0,0,"AFM75","2070"
"RCP2.6_SFM",0.00115273230944102,0,0,"AFM75","2070"
"REF_MFM",0.000188700373014636,0,0,"AFM75","2070"
"REF_SFM",0.000542155062548679,0,0,"AFM75","2070"
"RCP2.6_MFM",0.00074689461521099,0,0,"AFM100","2070"
"RCP2.6_SFM",0.00144057804354134,0,0,"AFM100","2070"
"REF_MFM",0.000234672794476433,0,0,"AFM100","2070"
"REF_SFM",0.000885394261501177,0,0,"AFM100","2070"
"RCP2.6_MFM",0.000935392186901066,0,0,"noAFM","2080"
"RCP2.6_SFM",0.000941831865091667,0,0,"noAFM","2080"
"REF_MFM",0.000294924715255643,0,0,"noAFM","2080"
"REF_SFM",0.000310914111825408,0,0,"noAFM","2080"
"RCP2.6_MFM",0.00070583687153188,0,0,"AFMfree","2080"
"RCP2.6_SFM",0.000707805728398641,0,0,"AFMfree","2080"
"REF_MFM",0.000134968362242885,0,0,"AFMfree","2080"
"REF_SFM",0.000189926870385081,0,0,"AFMfree","2080"
"RCP2.6_MFM",0.000754042703297145,0,0,"AFM25","2080"
"RCP2.6_SFM",0.000912218587667226,0,0,"AFM25","2080"
"REF_MFM",0.000139071777973218,0,0,"AFM25","2080"
"REF_SFM",0.00024963545217928,0,0,"AFM25","2080"
"RCP2.6_MFM",0.000776628509029501,0,0,"AFM50","2080"
"RCP2.6_SFM",0.00122216800053877,0,0,"AFM50","2080"
"REF_MFM",0.000137046504840601,0,0,"AFM50","2080"
"REF_SFM",0.000543057395200977,0,0,"AFM50","2080"
"RCP2.6_MFM",0.000894447194237241,0,0,"AFM75","2080"
"RCP2.6_SFM",0.00141394444046009,0,0,"AFM75","2080"
"REF_MFM",0.000211265307843078,0,0,"AFM75","2080"
"REF_SFM",0.000678019217220817,0,0,"AFM75","2080"
"RCP2.6_MFM",0.000929795447820866,0,0,"AFM100","2080"
"RCP2.6_SFM",0.00171450906586857,0,0,"AFM100","2080"
"REF_MFM",0.000265559650299902,0,0,"AFM100","2080"
"REF_SFM",0.00105356191419381,0,0,"AFM100","2080"
"RCP2.6_MFM",0.00112330218837015,0,0,"noAFM","2090"
"RCP2.6_SFM",0.0011282685178571,0,0,"noAFM","2090"
"REF_MFM",0.000293853551055205,0,0,"noAFM","2090"
"REF_SFM",0.000312234471147364,0,0,"noAFM","2090"
"RCP2.6_MFM",0.000948723994933866,0,0,"AFMfree","2090"
"RCP2.6_SFM",0.000947978161379337,0,0,"AFMfree","2090"
"REF_MFM",0.000140171289661696,0,0,"AFMfree","2090"
"REF_SFM",0.000200021896080521,0,0,"AFMfree","2090"
"RCP2.6_MFM",0.000943016817506298,0,0,"AFM25","2090"
"RCP2.6_SFM",0.0011283909468755,0,0,"AFM25","2090"
"REF_MFM",0.000145652836182379,0,0,"AFM25","2090"
"REF_SFM",0.00027273484890021,0,0,"AFM25","2090"
"RCP2.6_MFM",0.000969696069017642,0,0,"AFM50","2090"
"RCP2.6_SFM",0.00151532077464132,0,0,"AFM50","2090"
"REF_MFM",0.000154188794692532,0,0,"AFM50","2090"
"REF_SFM",0.000568809330004429,0,0,"AFM50","2090"
"RCP2.6_MFM",0.00110171464996079,0,0,"AFM75","2090"
"RCP2.6_SFM",0.00172781403949883,0,0,"AFM75","2090"
"REF_MFM",0.000219616212529027,0,0,"AFM75","2090"
"REF_SFM",0.000752602394532816,0,0,"AFM75","2090"
"RCP2.6_MFM",0.0011372689736102,0,0,"AFM100","2090"
"RCP2.6_SFM",0.00205710211467383,0,0,"AFM100","2090"
"REF_MFM",0.000270386087502065,0,0,"AFM100","2090"
"REF_SFM",0.00113634795146933,0,0,"AFM100","2090"
"RCP2.6_MFM",0.00133489431718093,0,0,"noAFM","2100"
"RCP2.6_SFM",0.00134158812479742,0,0,"noAFM","2100"
"REF_MFM",0.000285237194692791,0,0,"noAFM","2100"
"REF_SFM",0.000300385814535912,0,0,"noAFM","2100"
"RCP2.6_MFM",0.00116332902509835,0,0,"AFMfree","2100"
"RCP2.6_SFM",0.00114748223954694,0,0,"AFMfree","2100"
"REF_MFM",0.000152840218253669,0,0,"AFMfree","2100"
"REF_SFM",0.000219380745210204,0,0,"AFMfree","2100"
"RCP2.6_MFM",0.00117183274209885,0,0,"AFM25","2100"
"RCP2.6_SFM",0.00139936842407043,0,0,"AFM25","2100"
"REF_MFM",0.000181591134444483,0,0,"AFM25","2100"
"REF_SFM",0.00031694962291433,0,0,"AFM25","2100"
"RCP2.6_MFM",0.00121234657633769,0,0,"AFM50","2100"
"RCP2.6_SFM",0.00183112188316033,0,0,"AFM50","2100"
"REF_MFM",0.000183554183274408,0,0,"AFM50","2100"
"REF_SFM",0.000612419489957677,0,0,"AFM50","2100"
"RCP2.6_MFM",0.00135511703594392,0,0,"AFM75","2100"
"RCP2.6_SFM",0.00209039007383389,0,0,"AFM75","2100"
"REF_MFM",0.000256115809319469,0,0,"AFM75","2100"
"REF_SFM",0.000816269192982111,0,0,"AFM75","2100"
"RCP2.6_MFM",0.00140960538109897,0,0,"AFM100","2100"
"RCP2.6_SFM",0.00246464953763908,0,0,"AFM100","2100"
"REF_MFM",0.000311232087397546,0,0,"AFM100","2100"
"REF_SFM",0.00120546806522642,0,0,"AFM100","2100"
