"Group","Scenario","Category","PDF"
"RCP2.6_SFM","AFM50","Regrowth",0
"RCP2.6_SFM","AFM50","Forest",-0.000164524733399709
"RCP2.6_SFM","AFM50","Energy_crops_and_plantations",0.000353469038431047
"RCP2.6_SFM","AFM50","Annual_crops",0.000105520938056416
"RCP2.6_SFM","AFM50","Pasture",0.000763137372049937
"RCP2.6_SFM","AFM50","Permanent_crops",0.000837917180340783
"RCP2.6_SFM","AFM50","Urban",0.000215151622445134
"REF_MFM","AFM50","Afforestation",0
"REF_MFM","AFM50","Regrowth",0
"REF_MFM","AFM50","Forest",-0.000316812740380588
"REF_MFM","AFM50","Energy_crops_and_plantations",7.72372689881714e-05
"REF_MFM","AFM50","Annual_crops",0.000795358246354182
"REF_MFM","AFM50","Pasture",0.000860253648802492
"REF_MFM","AFM50","Permanent_crops",0.000848779326436742
"REF_MFM","AFM50","Urban",0.000226772249125034
"REF_SFM","AFM50","Afforestation",0
"REF_SFM","AFM50","Regrowth",0
"REF_SFM","AFM50","Forest",-0.00021955536453272
"REF_SFM","AFM50","Energy_crops_and_plantations",8.3583433475285e-05
"REF_SFM","AFM50","Annual_crops",0.000800708349226637
"REF_SFM","AFM50","Pasture",0.00086595371046368
"REF_SFM","AFM50","Permanent_crops",0.000854445398906713
"REF_SFM","AFM50","Urban",0.00022978670377128
"RCP2.6_MFM","AFM75","Afforestation",4.37592562584156e-05
"RCP2.6_MFM","AFM75","Regrowth",0
"RCP2.6_MFM","AFM75","Forest",-0.000271934712467716
"RCP2.6_MFM","AFM75","Energy_crops_and_plantations",0.000345113273269956
"RCP2.6_MFM","AFM75","Annual_crops",0.000105284478281125
"RCP2.6_MFM","AFM75","Pasture",0.000760384999444667
"RCP2.6_MFM","AFM75","Permanent_crops",0.000832438431525824
"RCP2.6_MFM","AFM75","Urban",0.00021308823021282
"RCP2.6_SFM","AFM75","Afforestation",4.4358596328221e-05
"RCP2.6_SFM","AFM75","Regrowth",0
"RCP2.6_SFM","AFM75","Forest",-0.000128016281296087
"RCP2.6_SFM","AFM75","Energy_crops_and_plantations",0.00036092342143212
"RCP2.6_SFM","AFM75","Annual_crops",0.000103926095624678
"RCP2.6_SFM","AFM75","Pasture",0.000762430506425623
"RCP2.6_SFM","AFM75","Permanent_crops",0.000838366601637864
"RCP2.6_SFM","AFM75","Urban",0.000215785745447115
"REF_MFM","AFM75","Afforestation",0
"REF_MFM","AFM75","Regrowth",0
"REF_MFM","AFM75","Forest",-0.000322500878945355
"REF_MFM","AFM75","Energy_crops_and_plantations",7.9149084530107e-05
"REF_MFM","AFM75","Annual_crops",0.000795273301995493
"REF_MFM","AFM75","Pasture",0.000860908294428858
"REF_MFM","AFM75","Permanent_crops",0.000850586597454097
"REF_MFM","AFM75","Urban",0.000227028949760684
"REF_SFM","AFM75","Afforestation",0
"REF_SFM","AFM75","Regrowth",0
"REF_SFM","AFM75","Forest",-0.00021024827179264
"REF_SFM","AFM75","Energy_crops_and_plantations",9.04288035648533e-05
"REF_SFM","AFM75","Annual_crops",0.000794030094688731
"REF_SFM","AFM75","Pasture",0.00086507598437858
"REF_SFM","AFM75","Permanent_crops",0.000852027554688977
"REF_SFM","AFM75","Urban",0.000230361007037776
"RCP2.6_MFM","AFM100","Afforestation",4.38014837226022e-05
"RCP2.6_MFM","AFM100","Regrowth",0
"RCP2.6_MFM","AFM100","Forest",-0.000276663368252586
"RCP2.6_MFM","AFM100","Energy_crops_and_plantations",0.000348587911928225
"RCP2.6_MFM","AFM100","Annual_crops",0.000105542478718311
"RCP2.6_MFM","AFM100","Pasture",0.000763020399109405
"RCP2.6_MFM","AFM100","Permanent_crops",0.000836030976970508
"RCP2.6_MFM","AFM100","Urban",0.000213924530791544
"RCP2.6_SFM","AFM100","Afforestation",4.4459118853916e-05
"RCP2.6_SFM","AFM100","Regrowth",0
"RCP2.6_SFM","AFM100","Forest",-8.3988088533127e-05
"RCP2.6_SFM","AFM100","Energy_crops_and_plantations",0.000371277572811246
"RCP2.6_SFM","AFM100","Annual_crops",0.000102715687293854
"RCP2.6_SFM","AFM100","Pasture",0.00076194761884491
"RCP2.6_SFM","AFM100","Permanent_crops",0.000839453712748539
"RCP2.6_SFM","AFM100","Urban",0.000216554407867434
"REF_MFM","AFM100","Afforestation",0
"REF_MFM","AFM100","Regrowth",0
"REF_MFM","AFM100","Forest",-0.000324837680244202
"REF_MFM","AFM100","Energy_crops_and_plantations",8.18590650117111e-05
"REF_MFM","AFM100","Annual_crops",0.000796462001308385
"REF_MFM","AFM100","Pasture",0.000863089823542874
"REF_MFM","AFM100","Permanent_crops",0.000854923977822082
"REF_MFM","AFM100","Urban",0.000227458753047778
"REF_SFM","AFM100","Afforestation",0
"REF_SFM","AFM100","Regrowth",0
"REF_SFM","AFM100","Forest",-0.000171071718808481
"REF_SFM","AFM100","Energy_crops_and_plantations",9.61453760251576e-05
"REF_SFM","AFM100","Annual_crops",0.000788781245180703
"REF_SFM","AFM100","Pasture",0.000864322470470408
"REF_SFM","AFM100","Permanent_crops",0.000851122797535311
"REF_SFM","AFM100","Urban",0.000230431918268784
